;snw_dth;snw_lpt;snw_aim;snw_pim;snw_mlt;sl0_mse;sl1_mse;sl0_prf;sl0_arf;sl1_etn;urr_dth;lrr_dth;urr_rnf;urr_pln;lrr_rnf;rnf_sfc;rnf_gnd;mod_bal
2008-10-05;0.000000;8.114377;0.000000;0.000000;0.000000;23.817112;142.131958;8.114377;0.661472;0.776606;0.930574;4.859487;0.090332;0.019551;0.057169;0.126906;0.020595;-0.000003
2008-10-06;0.000000;1.096003;0.000000;0.000000;0.000000;23.035469;143.169586;1.096003;0.196642;0.643365;0.885534;4.845760;0.198680;0.043002;0.056729;0.215200;0.040210;0.000011
2008-10-07;0.000000;0.554692;0.000000;0.000000;0.000000;21.947765;143.894531;0.554692;0.090283;0.827157;0.747740;4.829772;0.187495;0.040581;0.056569;0.205894;0.038170;0.000011
2008-10-08;0.000000;3.600167;0.000000;0.000000;0.000000;23.435177;144.827133;3.600167;0.508796;0.671352;1.055426;4.809173;0.165327;0.035783;0.056383;0.187573;0.034136;0.000006
2008-10-09;0.000000;0.114362;0.000000;0.000000;0.000000;22.063238;145.466309;0.114362;0.019573;0.827565;0.804900;4.801089;0.222041;0.048059;0.056142;0.233780;0.044403;-0.000012
2008-10-10;0.000000;0.000000;0.000000;0.000000;0.000000;20.701275;145.636902;0.000000;0.000000;1.191374;0.599208;4.781640;0.169093;0.036599;0.056048;0.190346;0.034794;-0.000004
2008-10-11;0.000000;0.021722;0.000000;0.000000;0.000000;19.456034;145.864410;0.021722;0.002588;1.036862;0.448618;4.753075;0.125923;0.027255;0.055821;0.154794;0.026950;0.000004
2008-10-12;0.000000;0.014378;0.000000;0.000000;0.000000;18.286064;145.903427;0.014378;0.001429;1.143904;0.335375;4.717991;0.094269;0.020404;0.055487;0.128571;0.021185;-0.000003
2008-10-13;0.000000;0.002226;0.000000;0.000000;0.000000;17.174768;145.779251;0.002226;0.000185;1.237518;0.249851;4.678164;0.070458;0.015250;0.055078;0.108699;0.016837;-0.000005
2008-10-14;0.000000;0.054267;0.000000;0.000000;0.000000;16.187603;145.997345;0.054267;0.003748;0.819591;0.189676;4.634925;0.052549;0.011374;0.054613;0.093607;0.013555;-0.000000
2008-10-15;0.000000;2.292473;0.000000;0.000000;0.000000;17.257925;146.462524;2.292473;0.133209;0.623758;0.271788;4.589909;0.042005;0.009092;0.054108;0.084507;0.011606;0.000005
2008-10-16;0.000000;7.618418;0.000000;0.000000;0.000000;22.912477;147.085495;7.618418;0.533673;0.807220;0.725490;4.550557;0.065742;0.014230;0.053582;0.103453;0.015872;0.000001
2008-10-17;0.000000;0.006749;0.000000;0.000000;0.000000;21.606741;147.693008;0.006749;0.001081;0.703886;0.541150;4.530427;0.152428;0.032993;0.053123;0.173994;0.031557;0.000004
2008-10-18;0.000000;0.014413;0.000000;0.000000;0.000000;20.404453;148.092667;0.014413;0.001946;0.815089;0.404766;4.502152;0.113716;0.024614;0.052888;0.142084;0.024520;0.000007
2008-10-19;0.000000;0.000000;0.000000;0.000000;0.000000;19.276302;148.442795;0.000000;0.000000;0.778038;0.301328;4.468000;0.085033;0.018405;0.052558;0.118297;0.019294;-0.000015
2008-10-20;0.000000;0.001826;0.000000;0.000000;0.000000;18.217379;148.509460;0.001826;0.000177;0.993910;0.224496;4.429543;0.063306;0.013703;0.052159;0.100140;0.015325;-0.000003
2008-10-21;0.000000;3.024740;0.000000;0.000000;0.000000;19.849810;148.845871;3.024740;0.248142;0.807755;0.410379;4.388911;0.051182;0.011078;0.051710;0.089798;0.013093;0.000000
2008-10-22;0.000000;0.057422;0.000000;0.000000;0.000000;18.840775;149.364868;0.057422;0.006052;0.541419;0.311438;4.356357;0.086310;0.018682;0.051236;0.118118;0.019428;-0.000011
2008-10-23;0.000000;0.000000;0.000000;0.000000;0.000000;17.853424;149.732422;0.000000;0.000000;0.619799;0.231850;4.319663;0.065427;0.014162;0.050856;0.100669;0.015614;-0.000002
2008-10-24;0.000000;0.355497;0.000000;0.000000;0.000000;17.240000;150.002838;0.355497;0.027495;0.671003;0.199554;4.279875;0.049152;0.010639;0.050428;0.086949;0.012631;0.000007
2008-10-25;0.000000;0.226987;0.000000;0.000000;0.000000;16.560291;150.325272;0.226987;0.015852;0.568398;0.164097;4.239042;0.042179;0.009130;0.049963;0.080810;0.011332;0.000011
2008-10-26;0.000000;9.106225;0.000000;0.000000;0.000000;23.832954;150.974350;9.106225;0.565495;0.618985;0.676513;4.199000;0.043634;0.009445;0.049486;0.081559;0.011561;0.000005
2008-10-27;0.000000;4.735284;0.000000;0.000000;0.000000;26.355198;151.788223;4.735284;0.851241;0.547923;1.338096;4.183729;0.155911;0.033748;0.049019;0.173044;0.031886;0.000003
2008-10-28;0.000000;0.034716;0.000000;0.000000;0.000000;25.129786;152.569641;0.034716;0.008371;0.470341;1.004348;4.195766;0.281242;0.060877;0.048841;0.275484;0.054599;-0.000001
2008-10-29;0.000000;0.142244;0.000000;0.000000;0.000000;24.082998;153.301254;0.142244;0.029849;0.427563;0.776944;4.192561;0.211477;0.045776;0.048981;0.218499;0.041959;0.000007
2008-10-30;0.000000;2.568473;0.000000;0.000000;0.000000;25.015192;154.182175;2.568473;0.476009;0.279354;1.045023;4.180616;0.170931;0.036999;0.048944;0.185271;0.034604;-0.000004
2008-10-31;0.000000;2.030487;0.000000;0.000000;0.000000;25.479097;154.887085;2.030487;0.420430;0.441231;1.190110;4.180807;0.226348;0.048995;0.048804;0.230510;0.044643;0.000010
2008-11-01;0.000000;0.418390;0.000000;0.000000;0.000000;24.726244;155.508957;0.418390;0.091406;0.457965;0.975579;4.186439;0.251499;0.054439;0.048807;0.251102;0.049203;0.000000
2008-11-02;0.000000;0.000087;0.000000;0.000000;0.000000;23.714809;155.984360;0.000087;0.000017;0.536105;0.726284;4.181930;0.204949;0.044363;0.048872;0.213054;0.040767;-0.000003
2008-11-03;0.000000;0.000000;0.000000;0.000000;0.000000;22.760036;156.308029;0.000000;0.000000;0.631109;0.540680;4.166137;0.152577;0.033027;0.048820;0.170130;0.031267;-0.000006
2008-11-04;0.000000;0.000000;0.000000;0.000000;0.000000;21.852026;156.477722;0.000000;0.000000;0.738317;0.402507;4.142088;0.113586;0.024587;0.048635;0.138038;0.024183;0.000001
2008-11-05;0.000000;0.129284;0.000000;0.000000;0.000000;21.107649;156.986145;0.129284;0.018040;0.347201;0.317329;4.112100;0.084851;0.018367;0.048355;0.114254;0.018951;-0.000001
2008-11-06;0.000000;0.000000;0.000000;0.000000;0.000000;20.297623;157.291916;0.000000;0.000000;0.504254;0.236235;4.078526;0.066664;0.014430;0.048004;0.099041;0.015628;0.000002
2008-11-07;0.000000;0.039880;0.000000;0.000000;0.000000;19.564659;157.608795;0.039880;0.004486;0.451478;0.180262;4.041671;0.049701;0.010758;0.047613;0.084791;0.012523;0.000000
2008-11-08;0.000000;0.246525;0.000000;0.000000;0.000000;19.050943;157.960861;0.246525;0.024908;0.383274;0.158612;4.002774;0.038273;0.008285;0.047182;0.075036;0.010419;-0.000008
2008-11-09;0.000000;4.809508;0.000000;0.000000;0.000000;22.552975;158.406891;4.809508;0.449618;0.411829;0.558837;3.964835;0.040604;0.008789;0.046728;0.076524;0.010808;-0.000000
2008-11-10;0.000000;2.745425;0.000000;0.000000;0.000000;23.985531;158.917664;2.745425;0.420070;0.382022;0.827816;3.945435;0.124205;0.026886;0.046285;0.144555;0.025935;0.000004
2008-11-11;0.000000;2.815178;0.000000;0.000000;0.000000;25.356068;159.297974;2.815178;0.515589;0.548739;1.121694;3.938829;0.182259;0.039453;0.046059;0.191873;0.036445;0.000002
2008-11-12;0.000000;0.011275;0.000000;0.000000;0.000000;24.488476;159.754349;0.011275;0.002429;0.420062;0.837421;3.943865;0.235684;0.051017;0.045982;0.235539;0.046128;0.000001
2008-11-13;0.000000;0.001959;0.000000;0.000000;0.000000;23.661810;160.183899;0.001959;0.000381;0.398703;0.623788;3.935907;0.175931;0.038083;0.046041;0.186675;0.035297;-0.000009
2008-11-14;0.000000;0.016827;0.000000;0.000000;0.000000;22.890726;160.579300;0.016827;0.002962;0.389534;0.467280;3.918336;0.131093;0.028377;0.045948;0.149882;0.027159;0.000014
2008-11-15;0.000000;0.118145;0.000000;0.000000;0.000000;22.244555;161.027115;0.118145;0.018879;0.297628;0.366371;3.893910;0.098472;0.021316;0.045743;0.122986;0.021229;-0.000005
2008-11-16;0.000000;1.212920;0.000000;0.000000;0.000000;22.531677;161.240341;1.212920;0.178273;0.534301;0.447503;3.865738;0.079855;0.017286;0.045457;0.107480;0.017832;-0.000002
2008-11-17;0.000000;0.018481;0.000000;0.000000;0.000000;21.836926;161.613678;0.018481;0.002820;0.337084;0.335906;3.840970;0.094057;0.020360;0.045128;0.118803;0.020383;-0.000007
2008-11-18;0.000000;1.572099;0.000000;0.000000;0.000000;22.471893;161.990631;1.572099;0.218918;0.341270;0.464668;3.812174;0.074113;0.016043;0.044839;0.102207;0.016745;-0.000010
2008-11-19;0.000000;0.207892;0.000000;0.000000;0.000000;21.960058;162.365082;0.207892;0.031476;0.313802;0.376776;3.788912;0.098127;0.021241;0.044503;0.121555;0.021075;-0.000002
2008-11-20;0.000000;1.706833;0.000000;0.000000;0.000000;22.726843;162.778198;1.706833;0.241614;0.285329;0.517342;3.762661;0.083067;0.017981;0.044232;0.108974;0.018324;-0.000011
2008-11-21;0.000000;5.810779;0.000000;0.000000;0.000000;26.818279;163.241135;5.810779;0.909252;0.347160;1.276467;3.745451;0.123412;0.026715;0.043925;0.141720;0.025617;-0.000006
2008-11-22;1.435891;0.000000;0.000000;0.000000;0.000000;26.060886;163.967834;0.000000;0.000000;0.030706;0.950259;3.759775;0.268160;0.058049;0.043724;0.260034;0.051850;-0.000013
2008-11-23;5.932547;0.000000;0.000000;0.000000;0.000000;25.350439;164.644653;0.000000;0.000000;0.033637;0.707415;3.759098;0.199630;0.043214;0.043891;0.204086;0.039436;-0.000009
2008-11-24;5.089629;1.677286;0.535591;0.307327;0.842918;26.603083;165.208145;2.520204;0.542512;0.161563;1.058453;3.749287;0.157401;0.034073;0.043884;0.169507;0.031778;-0.000007
2008-11-25;5.234549;0.000000;0.000000;0.000000;0.000000;25.917898;165.761353;0.000000;0.000000;0.131976;0.787960;3.753652;0.222359;0.048134;0.043769;0.222580;0.043548;0.000001
2008-11-26;3.528460;0.001959;1.704946;0.001143;1.706089;26.550003;166.265869;1.708048;0.392233;0.179203;0.971096;3.747041;0.171888;0.037209;0.043820;0.181308;0.034400;-0.000009
2008-11-27;0.985069;0.009439;2.535205;0.008186;2.543391;27.777672;166.795441;2.552830;0.628954;0.166646;1.339487;3.749665;0.214196;0.046367;0.043743;0.215873;0.042066;-0.000009
2008-11-28;1.041493;0.000000;0.000000;0.000000;0.000000;27.121672;167.426743;0.000000;0.000000;0.024698;0.997174;3.766805;0.281399;0.060914;0.043773;0.270918;0.054254;0.000001
2008-11-29;1.041493;0.837917;0.000000;0.000000;0.000000;27.102232;167.923752;0.837917;0.219690;0.140657;0.957701;3.768950;0.213045;0.046118;0.043974;0.215144;0.041874;0.000001
2008-11-30;0.000000;1.737953;1.041493;0.000000;1.041493;28.500443;168.401352;2.779447;0.727206;0.176425;1.425832;3.771053;0.212973;0.046102;0.043999;0.215109;0.041863;0.000004
2008-12-01;0.000000;3.554616;0.000000;0.000000;0.000000;30.299059;168.864563;3.554616;1.077147;0.215633;2.117375;3.795648;0.316987;0.068618;0.044023;0.300284;0.060726;0.000008
2008-12-02;0.000000;5.098501;0.000000;0.000000;0.000000;32.836365;169.443237;5.098501;1.847228;0.135287;3.387097;3.854104;0.474740;0.102766;0.044310;0.429697;0.089353;0.000006
2008-12-03;3.917981;0.000000;0.000000;0.000000;0.000000;32.161533;170.041687;0.000000;0.000000;0.076383;2.521508;3.963140;0.711560;0.154029;0.044993;0.624206;0.132347;-0.000001
2008-12-04;8.786612;0.000000;0.000000;0.000000;0.000000;31.517939;170.491562;0.000000;0.000000;0.193733;1.877125;4.031539;0.529717;0.114665;0.046266;0.476517;0.099466;-0.000013
2008-12-05;0.000000;3.847817;6.481656;2.304955;8.786612;38.254894;171.061371;12.634428;5.136204;0.191454;6.432415;4.087846;0.477545;0.103370;0.047064;0.434544;0.090065;0.000005
2008-12-06;0.000000;1.492600;0.000000;0.000000;0.000000;37.950108;171.636871;1.492600;1.068202;0.153685;5.835741;4.336377;1.368623;0.296253;0.047721;1.164649;0.251695;-0.000000
2008-12-07;0.000000;0.165173;0.000000;0.000000;0.000000;37.303715;172.104935;0.165173;0.115480;0.228022;4.457609;4.551526;1.227841;0.265771;0.050623;1.052083;0.226380;0.000000
2008-12-08;0.250057;0.000000;0.000000;0.000000;0.000000;36.641743;172.618256;0.000000;0.000000;0.148650;3.318463;4.701085;0.936453;0.202693;0.053134;0.815860;0.173727;0.000001
2008-12-09;3.345422;0.000000;0.000000;0.000000;0.000000;36.015045;173.209564;0.000000;0.000000;0.035387;2.470430;4.797097;0.697142;0.150892;0.054880;0.621561;0.130461;0.000002
2008-12-10;2.815617;0.726041;0.424393;0.105412;0.529805;35.911968;173.713303;1.255847;0.753606;0.101585;2.577869;4.856068;0.531194;0.114972;0.056001;0.486744;0.100452;-0.000006
2008-12-11;2.815715;0.000000;0.000000;0.000000;0.000000;35.337227;174.263916;0.000000;0.000000;0.024124;1.919096;4.916593;0.541558;0.117215;0.056690;0.495865;0.102382;0.000004
2008-12-12;2.823057;0.000000;0.000000;0.000000;0.000000;34.790997;174.802444;0.000000;0.000000;0.007701;1.428674;4.946457;0.403163;0.087260;0.057396;0.383221;0.077338;0.000001
2008-12-13;2.843829;0.000000;0.000000;0.000000;0.000000;34.271149;175.322128;0.000000;0.000000;0.000168;1.063578;4.953672;0.300135;0.064960;0.057745;0.299198;0.058682;-0.000003
2008-12-14;1.331590;0.000000;1.512239;0.000000;1.512239;34.487045;175.672211;1.512239;0.785046;0.161212;1.561359;4.946956;0.236153;0.051112;0.057829;0.246896;0.047086;0.000002
2008-12-15;0.799935;0.039920;0.524492;0.007163;0.531655;34.258717;175.974686;0.571575;0.302211;0.195226;1.458613;4.961258;0.332905;0.072053;0.057751;0.326031;0.064625;-0.000008
2008-12-16;0.804205;0.000000;0.000000;0.000000;0.000000;33.783516;176.449219;0.000000;0.000000;0.000677;1.085866;4.969662;0.306425;0.066322;0.057918;0.304507;0.059835;-0.000009
2008-12-17;3.567030;0.000000;0.000000;0.000000;0.000000;33.326183;176.807587;0.000000;0.000000;0.098966;0.808375;4.961019;0.228118;0.049373;0.058016;0.240491;0.045643;-0.000001
2008-12-18;0.390688;1.346665;2.174533;1.001809;3.176342;35.212070;177.140823;4.523006;2.163960;0.139929;2.723116;4.947447;0.204876;0.044343;0.057915;0.221370;0.041421;-0.000005
2008-12-19;0.000000;1.787350;0.390688;0.000000;0.390688;35.693939;177.366547;2.178038;1.223723;0.246720;3.226838;5.017798;0.591894;0.128108;0.057756;0.538062;0.111588;0.000003
2008-12-20;0.000000;7.044151;0.000000;0.000000;0.000000;38.120705;177.546021;7.044151;4.117945;0.319968;6.439028;5.120378;0.744598;0.161157;0.058578;0.663836;0.139339;-0.000001
2008-12-21;0.000000;0.611778;0.000000;0.000000;0.000000;37.811623;177.772568;0.611778;0.433359;0.260953;5.218369;5.354893;1.359728;0.294289;0.059775;1.168533;0.250971;0.000000
2008-12-22;0.000000;0.599755;0.000000;0.000000;0.000000;37.519638;177.972794;0.599755;0.414864;0.276648;4.291523;5.531096;1.102993;0.238717;0.062513;0.960888;0.204618;0.000002
2008-12-23;0.000000;0.147979;0.000000;0.000000;0.000000;37.103504;178.196609;0.147979;0.100069;0.240231;3.292942;5.661994;0.903183;0.195468;0.064570;0.799215;0.168537;-0.000004
2008-12-24;0.000000;0.234262;0.000000;0.000000;0.000000;36.732582;178.426453;0.234262;0.153343;0.222004;2.601770;5.746148;0.694264;0.150251;0.066098;0.629596;0.130766;-0.000006
2008-12-25;0.000000;0.000000;0.000000;0.000000;0.000000;36.293598;178.657837;0.000000;0.000000;0.207592;1.936903;5.797355;0.546579;0.118288;0.067080;0.509601;0.104058;0.000008
2008-12-26;0.000000;0.000000;0.000000;0.000000;0.000000;35.872120;179.057159;0.000000;0.000000;0.022152;1.441939;5.817737;0.406904;0.088060;0.067678;0.395807;0.078775;0.000003
2008-12-27;0.092092;0.000000;0.000000;0.000000;0.000000;35.467575;179.461700;0.000000;0.000000;0.000000;1.073461;5.815378;0.302922;0.065556;0.067916;0.310901;0.059937;0.000004
2008-12-28;0.092092;0.000000;0.000000;0.000000;0.000000;35.078815;179.850159;0.000000;0.000000;0.000299;0.799145;5.796293;0.225512;0.048804;0.067888;0.247503;0.045898;0.000003
2008-12-29;0.092092;0.000000;0.000000;0.000000;0.000000;34.704742;180.221649;0.000000;0.000000;0.002578;0.594928;5.764960;0.167884;0.036332;0.067666;0.200118;0.035432;0.000004
2008-12-30;0.092092;0.000000;0.000000;0.000000;0.000000;34.341164;180.458054;0.000000;0.000000;0.127170;0.442898;5.724709;0.124982;0.027048;0.067300;0.164657;0.027625;0.000004
2008-12-31;0.776294;0.000000;0.000000;0.000000;0.000000;33.986713;180.654938;0.000000;0.000000;0.157567;0.329718;5.678015;0.093044;0.020136;0.066830;0.138075;0.021799;-0.000001
2009-01-01;0.792227;0.000000;0.000000;0.000000;0.000000;33.643982;180.962173;0.000000;0.000000;0.035496;0.245460;5.626720;0.069267;0.014991;0.066285;0.118104;0.017447;-0.000000
2009-01-02;0.808438;0.000000;0.000000;0.000000;0.000000;33.313152;181.292999;0.000000;0.000000;0.000000;0.182734;5.572194;0.051566;0.011160;0.065686;0.103059;0.014194;0.000004
2009-01-03;0.808438;0.000000;0.000000;0.000000;0.000000;32.993530;181.612625;0.000000;0.000000;0.000000;0.136037;5.515452;0.038389;0.008308;0.065050;0.091681;0.011757;-0.000004
2009-01-04;3.141396;0.000000;0.000000;0.000000;0.000000;32.684475;181.921539;0.000000;0.000000;0.000135;0.101274;5.457250;0.028579;0.006185;0.064387;0.083036;0.009929;0.000006
2009-01-05;6.135006;0.000000;0.000000;0.000000;0.000000;32.385395;182.220612;0.000000;0.000000;0.000000;0.075394;5.398147;0.021276;0.004605;0.063708;0.076428;0.008555;0.000008
2009-01-06;6.135006;0.000000;0.000000;0.000000;0.000000;32.095753;182.510254;0.000000;0.000000;0.000000;0.056127;5.338557;0.015839;0.003428;0.063018;0.071338;0.007518;-0.000000
2009-01-07;6.412975;0.000000;0.000000;0.000000;0.000000;31.815042;182.790970;0.000000;0.000000;0.000000;0.041784;5.278787;0.011791;0.002552;0.062322;0.067380;0.006733;-0.000006
2009-01-08;6.412975;0.000000;0.000000;0.000000;0.000000;31.542801;183.063217;0.000000;0.000000;0.000000;0.031106;5.219062;0.008778;0.001900;0.061624;0.064267;0.006135;-0.000005
2009-01-09;6.412975;0.000000;0.000000;0.000000;0.000000;31.278597;183.327423;0.000000;0.000000;0.000000;0.023157;5.159549;0.006535;0.001414;0.060927;0.061785;0.005677;-0.000002
2009-01-10;6.412975;0.000000;0.000000;0.000000;0.000000;31.019640;183.469574;0.000000;0.000000;0.116801;0.017239;5.100370;0.004865;0.001053;0.060232;0.059774;0.005323;0.000005
2009-01-11;6.413095;0.000000;0.000000;0.000000;0.000000;30.764391;183.542908;0.000000;0.000000;0.181917;0.012834;5.041612;0.003622;0.000784;0.059542;0.058117;0.005047;-0.000002
2009-01-12;6.344205;0.000000;0.068890;0.000000;0.068890;30.554094;183.561066;0.068890;0.026095;0.234938;0.035135;4.983432;0.003119;0.000675;0.058856;0.057070;0.004905;-0.000005
2009-01-13;1.617718;0.240550;4.367104;0.359384;4.726488;33.399963;183.570343;4.967038;1.844181;0.267716;1.833999;4.933319;0.037254;0.008063;0.058176;0.084386;0.011045;-0.000006
2009-01-14;0.000000;0.074499;1.617718;0.000000;1.617718;33.996998;183.645447;1.692216;0.814858;0.205215;2.164124;4.961974;0.398485;0.086247;0.057591;0.379572;0.076505;0.000006
2009-01-15;0.000000;0.001102;0.000000;0.000000;0.000000;33.720966;183.707840;0.001102;0.000559;0.214183;1.611633;5.002451;0.454647;0.098402;0.057926;0.425860;0.086713;-0.000002
2009-01-16;0.481461;0.000000;0.000000;0.000000;0.000000;33.449314;183.825363;0.000000;0.000000;0.154135;1.199783;5.017332;0.338571;0.073279;0.058398;0.331270;0.065700;-0.000006
2009-01-17;0.000000;1.051265;0.481461;0.000000;0.481461;33.964775;183.821594;1.532726;0.741247;0.279791;1.619821;5.015911;0.264057;0.057151;0.058572;0.270429;0.052201;-0.000003
2009-01-18;0.000000;6.641218;0.000000;0.000000;0.000000;36.946625;183.818253;6.641218;3.358431;0.304274;4.498133;5.042780;0.394693;0.085426;0.058556;0.377361;0.075888;0.000006
2009-01-19;0.000000;3.254657;0.000000;0.000000;0.000000;37.786434;183.714005;3.254657;2.104231;0.414862;5.411412;5.195812;0.979052;0.211901;0.058869;0.856046;0.181875;0.000002
2009-01-20;0.000000;0.061182;0.000000;0.000000;0.000000;37.498917;183.782181;0.061182;0.042239;0.238275;4.069947;5.381348;1.137512;0.246192;0.060656;0.987427;0.210740;0.000010
2009-01-21;0.000000;0.026852;0.000000;0.000000;0.000000;37.206181;183.884048;0.026852;0.018129;0.199583;3.047659;5.503636;0.855307;0.185110;0.062822;0.758401;0.159727;0.000008
2009-01-22;0.000000;5.419866;0.000000;0.000000;0.000000;38.737846;183.978394;5.419866;3.576459;0.217397;5.774831;5.590490;0.698185;0.151103;0.064249;0.631093;0.131341;-0.000001
2009-01-23;0.000000;11.815738;0.000000;0.000000;0.000000;41.446545;183.931381;11.815738;8.771584;0.382465;12.897848;5.818532;1.355261;0.293305;0.065263;1.169959;0.250565;0.000004
2009-01-24;0.000000;0.000087;0.000000;0.000000;0.000000;41.116440;184.025620;0.000087;0.000079;0.235870;9.601961;6.336995;2.709577;0.586389;0.067925;2.281158;0.496344;0.000005
2009-01-25;0.000000;0.001808;0.000000;0.000000;0.000000;40.791718;184.117508;0.001808;0.001597;0.233044;7.149835;6.699538;2.017202;0.436521;0.073978;1.719941;0.371240;0.000001
2009-01-26;0.000087;0.000000;0.000000;0.000000;0.000000;40.470772;184.168182;0.000000;0.000000;0.270256;5.322776;6.946352;1.502035;0.325024;0.078210;1.302110;0.278135;0.000015
2009-01-27;0.000087;0.000000;0.000000;0.000000;0.000000;40.159393;184.433990;0.000000;0.000000;0.045563;3.962608;7.107222;1.118207;0.241961;0.081091;0.990552;0.208747;0.000007
2009-01-28;0.000087;0.000000;0.000000;0.000000;0.000000;39.852928;184.529160;0.000000;0.000000;0.211302;2.950018;7.204379;0.832463;0.180127;0.082969;0.758362;0.157070;-0.000006
2009-01-29;0.000087;0.000000;0.000000;0.000000;0.000000;39.551487;184.632416;0.000000;0.000000;0.198188;2.196183;7.254372;0.619739;0.134096;0.084104;0.585262;0.118580;-0.000004
2009-01-30;0.000087;0.000000;0.000000;0.000000;0.000000;39.255566;184.759155;0.000000;0.000000;0.169183;1.634980;7.269514;0.461373;0.099829;0.084687;0.456155;0.089906;-0.000001
2009-01-31;0.000087;0.000000;0.000000;0.000000;0.000000;38.968945;185.044510;0.000000;0.000000;0.001263;1.217185;7.258969;0.343476;0.074319;0.084864;0.359800;0.068540;0.000003
2009-02-01;0.309585;0.000000;0.000000;0.000000;0.000000;38.691158;185.322296;0.000000;0.000000;0.000000;0.906151;7.229557;0.255706;0.055328;0.084741;0.287831;0.052616;0.000000
2009-02-02;0.401759;0.000000;0.000000;0.000000;0.000000;38.416096;185.351547;0.000000;0.000000;0.245813;0.674597;7.186349;0.190364;0.041190;0.084398;0.234020;0.040742;-0.000001
2009-02-03;0.000000;0.642350;0.401759;0.000000;0.401759;38.424332;185.172974;1.044108;0.756462;0.457977;1.243771;7.135772;0.153973;0.033316;0.083893;0.203760;0.034106;0.000007
2009-02-04;0.000000;0.143071;0.000000;0.000000;0.000000;38.185863;185.165359;0.143071;0.103721;0.285433;1.027619;7.109370;0.262971;0.056901;0.083303;0.292447;0.053827;-0.000000
2009-02-05;0.000000;0.888710;0.000000;0.000000;0.000000;38.158363;184.919647;0.888710;0.632674;0.529247;1.385233;7.075305;0.226130;0.048930;0.082995;0.262001;0.047124;0.000002
2009-02-06;0.000000;0.002436;0.000000;0.000000;0.000000;37.872837;184.718552;0.002436;0.001731;0.487323;1.032952;7.055683;0.291037;0.062974;0.082597;0.314770;0.058864;0.000004
2009-02-07;0.000000;0.437404;0.000000;0.000000;0.000000;37.718502;184.607071;0.437404;0.303995;0.399235;1.067000;7.021336;0.221926;0.048020;0.082368;0.257979;0.046315;-0.000009
2009-02-08;0.000000;0.158448;0.000000;0.000000;0.000000;37.484581;184.704971;0.158448;0.108816;0.185661;0.901014;6.988253;0.225918;0.048884;0.081967;0.260875;0.047010;-0.000008
2009-02-09;0.000000;10.662422;0.000000;0.000000;0.000000;40.648434;184.715439;10.662422;7.190730;0.297382;7.719818;6.972834;0.305764;0.066162;0.081581;0.325885;0.061460;-0.000010
2009-02-10;0.000000;10.487885;0.000000;0.000000;0.000000;41.852512;184.503494;10.487885;8.960844;0.534916;14.531401;7.273766;1.766929;0.382332;0.081401;1.521926;0.326404;-0.000009
2009-02-11;0.000000;2.895823;0.000000;0.000000;0.000000;41.734291;184.587601;2.895823;2.694305;0.235642;13.459332;7.858830;3.096395;0.669979;0.084914;2.613570;0.567739;-0.000009
2009-02-12;1.963726;0.000000;0.000000;0.000000;0.000000;41.423008;184.812225;0.000000;0.000000;0.086657;10.020041;8.378845;2.827532;0.611759;0.091744;2.399786;0.519489;0.000001
2009-02-13;4.611881;0.000000;0.000000;0.000000;0.000000;41.118011;184.961884;0.000000;0.000000;0.155333;7.459630;8.736436;2.105007;0.455405;0.097814;1.813902;0.388919;0.000005
2009-02-14;4.627020;0.000000;0.000000;0.000000;0.000000;40.822338;185.236206;0.000000;0.000000;0.021344;5.553493;8.973468;1.567116;0.339020;0.101989;1.377416;0.291689;0.000007
2009-02-15;9.635088;0.000000;0.000000;0.000000;0.000000;40.534573;185.464722;0.000000;0.000000;0.059249;4.134433;9.121096;1.166676;0.252384;0.104756;1.052152;0.219280;0.000001
2009-02-16;0.000000;11.426992;3.202317;6.432772;9.635088;42.593925;185.364151;21.062080;18.697292;0.406013;21.406889;9.268023;1.171429;0.253408;0.106479;1.057639;0.220269;-0.000007
2009-02-17;0.000000;3.993011;0.000000;0.000000;0.000000;42.367802;185.183899;3.993011;3.910574;0.488819;19.442566;10.126339;4.467976;0.966510;0.108195;4.198413;0.818168;-0.000006
2009-02-18;0.000000;0.000000;0.000000;0.000000;0.000000;42.068470;185.449615;0.000000;0.000000;0.033620;14.474620;10.891582;4.084487;0.883458;0.118214;3.453334;0.749368;-0.000004
2009-02-19;1.338616;0.000000;0.000000;0.000000;0.000000;41.770164;185.405304;0.000000;0.000000;0.342622;10.776142;11.422090;3.040823;0.657655;0.127148;2.607195;0.560776;-0.000005
2009-02-20;0.000000;3.304987;1.338616;0.000000;1.338616;41.815784;185.265228;4.643602;4.295686;0.442363;12.233767;11.793379;2.333432;0.504630;0.133341;2.033814;0.432959;0.000009
2009-02-21;0.000000;2.860242;0.000000;0.000000;0.000000;41.717457;185.165497;2.860242;2.654388;0.403916;11.710015;12.220780;2.613062;0.565076;0.137675;2.266753;0.483985;-0.000003
2009-02-22;0.000000;1.467740;0.000000;0.000000;0.000000;41.524937;184.985077;1.467740;1.352775;0.487897;10.044147;12.614810;2.481949;0.536694;0.142665;2.164036;0.460578;0.000008
2009-02-23;0.000000;1.260416;0.000000;0.000000;0.000000;41.329807;184.854706;1.260416;1.146108;0.439804;8.601347;12.927816;2.128636;0.460271;0.147265;1.879051;0.396850;0.000005
